 &plot nbnd=  50, nks=   141 /
   27.376   28.148   30.104   30.513   30.898   31.337   31.353   31.707   31.937   33.491
            0.275000  0.275000  0.000000
  -46.913  -46.904  -23.609  -23.539  -23.472  -23.400  -23.351  -23.333   -8.382   -7.730
   -7.030   -6.801    3.464    4.179    4.912    5.247    5.351    6.115    6.705    7.313
    7.404    7.937    8.038    8.719   11.164   11.797   11.809   12.349   12.593   13.478
   14.786   15.752   16.129   16.250   18.833   20.819   21.493   23.745   23.842   24.730
   27.371   28.244   29.876   30.439   30.960   31.445   31.460   31.762   31.812   33.717
            0.250000  0.250000  0.000000
  -46.914  -46.903  -23.608  -23.531  -23.480  -23.401  -23.352  -23.331   -8.441   -7.676
   -7.031   -6.789    3.460    4.215    4.761    5.253    5.361    6.060    6.683    7.350
    7.398    8.051    8.076    8.806   11.167   11.795   11.834   12.363   12.475   13.538
   14.671   15.742   16.130   16.399   18.593   20.857   21.367   23.731   24.008   24.889
   27.378   28.334   29.658   30.305   31.062   31.579   31.580   31.670   31.832   33.953
            0.225000  0.225000  0.000000
  -46.915  -46.902  -23.606  -23.531  -23.479  -23.402  -23.354  -23.329   -8.500   -7.630
   -7.018   -6.777    3.454    4.202    4.620    5.259    5.366    6.045    6.662    7.306
    7.517    8.119    8.161    8.888   11.169   11.793   11.837   12.348   12.356   13.601
   14.556   15.754   16.131   16.544   18.359   20.885   21.254   23.716   24.162   25.043
   27.396   28.416   29.453   30.118   31.206   31.532   31.724   31.744   31.896   34.079
            0.200000  0.200000  0.000000
  -46.916  -46.902  -23.605  -23.539  -23.471  -23.402  -23.356  -23.328   -8.559   -7.596
   -6.992   -6.765    3.445    4.143    4.490    5.265    5.365    6.076    6.644    7.273
    7.662    8.169    8.267    8.962   11.170   11.791   11.816   12.238   12.305   13.667
   14.443   15.785   16.132   16.680   18.135   20.901   21.155   23.701   24.305   25.187
   27.424   28.488   29.264   29.900   31.390   31.395   31.899   31.940   31.960   34.138
            0.175000  0.175000  0.000000
  -46.916  -46.901  -23.604  -23.550  -23.459  -23.403  -23.357  -23.326   -8.616   -7.573
   -6.953   -6.753    3.433    4.054    4.372    5.271    5.358    6.141    6.628    7.248
    7.826    8.224    8.366    9.028   11.170   11.774   11.790   12.123   12.240   13.733
   14.337   15.831   16.132   16.804   17.925   20.906   21.070   23.686   24.436   25.318
   27.460   28.549   29.093   29.672   31.261   31.612   32.022   32.101   32.172   34.217
            0.150000  0.150000  0.000000
  -46.917  -46.900  -23.603  -23.562  -23.447  -23.404  -23.359  -23.325   -8.669   -7.560
   -6.906   -6.743    3.415    3.953    4.268    5.276    5.348    6.226    6.614    7.232
    8.002    8.284    8.459    9.086   11.167   11.713   11.788   12.016   12.159   13.797
   14.239   15.888   16.133   16.915   17.732   20.900   20.999   23.674   24.551   25.434
   27.500   28.600   28.942   29.449   31.136   31.865   32.081   32.323   32.441   34.305
            0.125000  0.125000  0.000000
  -46.918  -46.900  -23.602  -23.572  -23.435  -23.404  -23.360  -23.323   -8.717   -7.553
   -6.857   -6.733    3.389    3.857    4.178    5.280    5.335    6.317    6.603    7.222
    8.182    8.344    8.543    9.134   11.161   11.638   11.787   11.917   12.070   13.856
   14.152   15.950   16.134   17.011   17.563   20.887   20.942   23.664   24.652   25.533
   27.543   28.639   28.812   29.244   31.023   32.134   32.140   32.556   32.749   34.399
            0.100000  0.100000  0.000000
  -46.918  -46.899  -23.601  -23.582  -23.425  -23.405  -23.361  -23.322   -8.757   -7.550
   -6.809   -6.725    3.355    3.779    4.103    5.284    5.322    6.402    6.594    7.215
    8.357    8.403    8.616    9.172   11.151   11.557   11.785   11.832   11.982   13.910
   14.077   16.009   16.134   17.090   17.419   20.869   20.897   23.657   24.736   25.613
   27.585   28.670   28.704   29.065   30.924   32.180   32.428   32.787   33.098   34.498
            0.075000  0.075000  0.000000
  -46.919  -46.899  -23.600  -23.589  -23.417  -23.405  -23.362  -23.321   -8.790   -7.550
   -6.768   -6.718    3.317    3.723    4.045    5.288    5.310    6.476    6.587    7.212
    8.455    8.516    8.678    9.201   11.136   11.481   11.761   11.784   11.902   13.954
   14.016   16.061   16.135   17.152   17.306   20.851   20.862   23.651   24.803   25.675
   27.624   28.619   28.692   28.918   30.844   32.218   32.718   32.998   33.481   34.607
            0.050000  0.050000  0.000000
  -46.919  -46.898  -23.600  -23.595  -23.411  -23.406  -23.363  -23.321   -8.814   -7.551
   -6.736   -6.713    3.280    3.687    4.002    5.290    5.300    6.531    6.582    7.211
    8.497    8.646    8.724    9.221   11.117   11.421   11.709   11.784   11.838   13.972
   13.988   16.101   16.135   17.191   17.229   20.835   20.839   23.648   24.851   25.718
   27.657   28.559   28.707   28.809   30.785   32.245   32.993   33.168   33.883   34.722
            0.025000  0.025000  0.000000
  -46.919  -46.898  -23.599  -23.598  -23.407  -23.406  -23.363  -23.320   -8.829   -7.551
   -6.716   -6.710    3.255    3.669    3.977    5.291    5.294    6.566    6.579    7.210
    8.524    8.732    8.752    9.232   11.098   11.384   11.676   11.783   11.797   13.944
